STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1975;20250209;    3;  12.6;   4.7;    3;   0.0;   0;    7.500;   0;   6.3;   5.6; 1030.55;    2.0;   79.33;    4.8;   -1.0;   -1.6;eor
       1975;20250210;    3;  11.8;   6.4;    3;   0.0;   0;    3.733;   0;   5.5;   5.5; 1029.84;    2.1;   77.42;    4.1;    0.1;   -1.3;eor
       1975;20250211;    3;  14.3;   6.5;    3;   0.0;   0;    0.683;   0;   5.3;   4.0; 1025.16;    0.6;   62.04;    2.5;   -1.4;   -2.7;eor
       1975;20250212;    3;  10.4;   5.6;    3;   0.0;   7;    5.600;   0;   5.0;   4.0; 1020.36;   -2.1;   75.67;    0.4;   -4.1;   -4.1;eor
       1975;20250213;    3;   8.4;   2.8;    3;   2.2;   8;    0.833;   0;   7.5;   5.1; 1018.97;   -1.1;   89.33;    1.9;   -5.8;   -7.0;eor
       1975;20250214;    3;   7.1;   2.2;    3;   0.0;   8;    0.000;   1;   8.0;   5.0; 1025.57;   -0.1;   82.13;    0.8;   -1.0;   -1.8;eor
       1975;20250215;    3;   6.2;   1.7;    3;   0.0;   7;    0.967;   0;   7.5;   4.8; 1023.58;   -0.6;   83.42;    2.2;   -3.8;   -6.0;eor
       1975;20250216;    3;   9.1;   3.2;    3;   0.0;   0;    3.833;   0;   4.3;   4.1; 1024.40;   -1.4;   75.21;    1.4;   -5.7;   -9.2;eor
       1975;20250217;    3;   4.6;   1.4;    3;   0.0;   0;    7.900;   0;   0.9;   3.3; 1026.08;   -3.9;   73.63;    1.4;   -8.2;  -10.7;eor
       1975;20250218;    3;   4.8;   1.3;    3;   0.0;   0;    8.600;   0;   0.0;   2.9; 1028.80;   -3.9;   66.42;    2.8;   -9.9;  -12.9;eor
       1975;20250219;    3;  11.3;   4.6;    3;   0.0;   0;    8.367;   0;   0.3;   3.0; 1027.90;   -1.6;   57.13;    4.0;   -7.0;  -10.5;eor
       1975;20250220;    3;   9.4;   5.2;    3;   0.2;   6;    5.083;   0;   5.6;   4.1; 1021.95;    1.1;   60.54;    4.9;   -3.6;   -5.2;eor
       1975;20250221;    3;   9.6;   4.2;    3;   0.5;   6;    3.083;   0;   7.5;   9.5; 1018.85;    7.6;   90.33;   12.7;    2.9;    2.1;eor
       1975;20250222;    3;   7.7;   3.9;    3;   0.0;   6;    1.433;   0;   7.5;   9.0; 1014.49;    8.3;   82.46;   12.0;    4.7;    3.1;eor
       1975;20250223;    3;   9.1;   3.5;    3;   0.0;   0;    1.283;   0;   6.5;   9.7; 1023.25;    8.8;   85.42;   11.9;    5.2;    0.6;eor
       1975;20250224;    3;  11.0;   5.1;    3;   0.5;   6;    0.100;   0;   7.9;   9.2; 1015.60;    9.3;   78.29;   12.7;    5.4;    3.8;eor
       1975;20250225;    3;   6.7;   2.4;    3;   0.0;   0;    1.150;   0;   7.8;   9.8; 1011.70;    8.5;   87.96;   11.9;    3.4;    1.4;eor
       1975;20250226;    3;-999;   1.6;    3;   0.0;   6;    0.000;   0;   6.7;   7.9; 1012.57;    4.7;   95.05;    9.0;    0.0;   -3.3;eor
       1975;20250227;    3;   8.0;   2.5;    3;   1.7;   6;    0.800;   0;   7.8;   7.7; 1013.22;    4.4;   92.46;    8.3;    1.2;   -1.8;eor
       1975;20250228;    3;   7.0;   2.8;    3;   0.1;   6;    0.000;   0;   7.8;   7.6; 1021.71;    3.8;   95.42;    4.4;    3.3;    2.6;eor
       1975;20250301;    3;   8.8;   2.8;    3;   0.0;   0;    2.950;   0;   7.0;   7.2; 1030.21;    3.7;   90.42;    6.1;    2.3;    0.7;eor
       1975;20250302;    3;   7.6;   3.0;    3;   0.0;   6;    0.000;   0;   7.6;   6.9; 1031.08;    3.7;   86.67;    6.2;    0.7;   -0.9;eor
       1975;20250303;    3;  12.5;   3.5;    3;   0.0;   0;    5.050;   0;   5.3;   6.4; 1026.31;    4.4;   77.54;    9.5;   -1.1;   -4.6;eor
       1975;20250304;    3;  10.9;   3.5;    3;   0.0;   0;    7.300;   0;   4.7;   7.2; 1023.04;    5.1;   81.67;   10.1;   -1.2;   -3.3;eor
       1975;20250305;    3;  11.0;   4.1;    3;   0.0;   0;    9.550;   0;   1.8;   6.3; 1019.53;    6.9;   65.79;   14.2;    0.8;   -3.4;eor
       1975;20250306;    3;  10.6;   2.6;    3;   0.0;   0;   10.200;   0;   0.0;   6.7; 1016.61;    7.4;   67.88;   16.7;   -1.1;   -5.2;eor
       1975;20250307;    3;   7.6;   1.8;    3;   0.0;   0;   10.217;   0;   0.0;   7.2; 1016.19;    9.4;   63.63;   18.0;    2.8;   -2.8;eor
       1975;20250308;    3;   8.8;   2.8;    3;   0.0;   0;   10.283;   0;   3.0;   6.8; 1014.67;    9.4;   61.79;   18.1;    1.3;   -2.9;eor
       1975;20250309;    3;   7.3;   2.4;    3;   0.0;   0;    9.917;   0;   2.6;   7.2; 1006.71;    8.3;   67.21;   16.5;    0.0;   -2.9;eor
       1975;20250310;    3;   4.9;   1.5;    3;   0.0;   6;    3.283;   0;   3.2;   6.7; 1000.33;    1.9;   95.25;    8.1;   -2.6;   -5.5;eor
       1975;20250311;    3;   6.3;   1.9;    3;   0.1;   6;    0.000;   0;   7.3;   7.0;  998.92;    2.2;   96.38;    6.1;   -2.1;   -3.1;eor
       1975;20250312;    3;   7.6;   3.2;    3;   0.0;   6;    0.867;   0;   6.5;   6.8;  996.87;    4.0;   83.58;    7.3;   -1.1;   -4.9;eor
       1975;20250313;    3;   9.6;   3.0;    3;   0.0;   6;    3.583;   0;   4.2;   5.9;  996.83;    2.2;   83.46;    7.5;   -4.0;   -7.7;eor
       1975;20250314;    3;   8.5;   1.9;    3;   0.7;   6;    0.017;   0;   7.1;   6.1; 1006.59;    2.0;   86.46;    5.6;   -2.7;   -6.1;eor
       1975;20250315;    3;   7.6;   2.3;    3;   0.0;   0;    6.767;   0;   2.4;   5.6; 1019.10;    2.2;   79.25;    8.3;   -3.8;   -7.3;eor
       1975;20250316;    3;  10.9;   2.8;    3;   0.3;   6;    2.533;   0;   4.9;   6.2; 1019.74;    1.9;   86.29;    7.1;   -5.6;   -9.3;eor
       1975;20250317;    1;   9.6;   3.0;    1;   0.0;   0;   10.650;   0;   3.0;   3.5; 1029.57;    2.3;   49.50;    7.4;   -4.3;   -8.8;eor
       1975;20250318;    1;   5.8;   1.4;    1;   0.0;   0;   11.067;   0;   0.8;   3.2; 1029.46;    1.6;   52.04;    9.8;   -6.7;  -10.4;eor
       1975;20250319;    1;   7.0;   2.2;    1;   0.0;   0;   11.250;   0;   0.0;   3.9; 1024.64;    5.3;   47.96;   14.6;   -4.0;   -8.7;eor
       1975;20250320;    1;   9.9;   2.1;    1;   0.0;   0;   10.200;   0;   2.0;   6.1; 1020.42;    8.3;   58.13;   18.7;   -1.5;   -6.0;eor
       1975;20250321;    1;  11.6;   3.6;    1;   0.0;   0;   11.183;   0;   0.7;   7.1; 1017.79;   10.4;   60.96;   19.4;    0.3;   -3.6;eor
       1975;20250322;    1;  18.0;   7.8;    1;   0.0;   0;   11.400;   0;   0.3;   6.1; 1011.64;   10.3;   50.92;   17.1;    5.0;    3.1;eor
       1975;20250323;    1;  10.2;   4.6;    1;   0.0;   0;    6.583;   0;   4.8;   7.1; 1006.01;    9.7;   60.79;   16.8;    4.2;    1.6;eor
       1975;20250324;    1;   7.7;   2.5;    1;   0.0;   0;    3.217;   0;   6.9;   8.4; 1010.91;    8.6;   76.83;   15.9;    3.0;    0.8;eor
       1975;20250325;    1;   8.9;   4.1;    1;   0.1;   6;    0.600;   0;   7.9;   8.7; 1015.70;    7.5;   84.33;   11.6;    4.6;    4.1;eor
       1975;20250326;    1;  10.5;   4.9;    1;   0.0;   6;    3.250;   0;   7.3;   8.8; 1019.03;    7.5;   84.63;   11.3;    3.8;   -0.7;eor
       1975;20250327;    1;   8.7;   2.9;    1;   0.0;   0;    6.750;   0;   5.4;   8.3; 1018.92;    7.6;   81.21;   14.1;    3.9;   -1.7;eor
       1975;20250328;    1;   9.2;   3.2;    1;   0.0;   6;   11.767;   0;   1.5;   7.7; 1010.16;   10.1;   65.96;   18.3;    2.5;   -3.0;eor
       1975;20250329;    1;  10.9;   4.4;    1;   1.4;   6;   10.117;   0;   3.8;   8.2; 1013.94;    8.4;   75.75;   12.9;    2.9;   -2.0;eor
       1975;20250330;    1;  17.0;   6.5;    1;   8.9;   6;    0.700;   0;   7.5;   9.0; 1007.54;    7.3;   87.96;    9.7;    3.7;    1.2;eor
       1975;20250331;    1;  11.1;   4.3;    1;   0.0;   0;    7.317;   0;   4.8;   7.5; 1021.53;    7.4;   74.08;   12.9;    1.6;   -2.1;eor
       1975;20250401;    1;   9.2;   3.1;    1;   0.0;   0;   11.683;   0;   0.2;   6.7; 1028.40;    7.4;   68.58;   15.0;   -2.0;   -4.4;eor
       1975;20250402;    1;  10.2;   3.6;    1;   0.0;   0;   12.000;   0;   0.7;   7.6; 1027.57;    7.7;   72.33;   15.8;   -0.1;   -3.3;eor
       1975;20250403;    1;   8.8;   2.5;    1;   0.0;   0;   12.217;   0;   3.4;   7.4; 1025.72;   10.8;   60.58;   19.3;    2.5;   -0.9;eor
       1975;20250404;    1;-999;-999;    1;   0.0;   0;   12.317;   0;  -999;  -999; 1020.12;   11.8;-999;   20.5;    2.7;    0.3;eor
       1975;20250405;    1;-999;-999;    1;   0.0;   0;    9.700;   0;   3.5;   6.0; 1020.73;    6.6;   63.50;   11.5;   -0.8;   -4.7;eor
       1975;20250406;    1;-999;-999;    1;   0.0;   0;   11.617;   0;   0.8;   4.6; 1026.11;    4.2;   59.63;    9.9;   -2.6;   -6.7;eor
       1975;20250407;    1;-999;-999;    1;   0.0;   0;   12.217;   0;   0.7;   5.6; 1025.10;    5.6;   63.38;   12.6;   -3.4;   -6.3;eor
       1975;20250408;    1;   7.4;-999;    1;   0.0;   0;    7.767;   0;   3.7;   7.5; 1025.43;    7.0;   77.00;   15.2;   -1.4;   -4.5;eor
       1975;20250409;    1;  10.3;   4.2;    1;   0.0;   6;    0.467;   0;   7.7;   8.0; 1022.53;    6.1;   85.21;   10.3;    3.2;    0.9;eor
       1975;20250410;    1;  14.8;   4.4;    1;   0.0;   6;    9.433;   0;   6.3;   8.4; 1022.40;    8.7;   75.54;   12.7;    6.4;    5.5;eor
       1975;20250411;    1;  15.6;   6.9;    1;   0.0;   0;    4.817;   0;   7.3;   9.6; 1016.02;    9.8;   79.08;   14.6;    6.8;    6.6;eor
       1975;20250412;    1;   6.0;   2.5;    1;   0.0;   0;    9.433;   0;   3.8;   9.2; 1011.43;   12.7;   67.25;   19.6;    7.5;    5.2;eor
       1975;20250413;    1;  13.3;   4.1;    1;   5.7;   6;    2.733;   0;   5.2;  10.6; 1002.20;   12.5;   72.58;   18.2;    5.8;    2.1;eor
       1975;20250414;    1;  10.0;   2.9;    1;   0.0;   0;    8.517;   0;   5.5;  10.5; 1007.57;   11.9;   76.54;   16.3;    5.9;    4.4;eor
       1975;20250415;    1;  15.4;   5.8;    1;   0.0;   6;    9.717;   0;   4.6;  11.9; 1000.88;   17.4;   60.88;   24.9;    9.7;    6.8;eor
       1975;20250416;    1;  10.9;   2.8;    1;   2.3;   6;    7.150;   0;  -999;  -999; 1005.13;   16.9;-999;   23.6;    9.3;    8.9;eor
       1975;20250417;    1;   9.8;   4.9;    1;   0.8;   6;    0.000;   0;   7.8;  11.5; 1007.01;    9.7;   95.71;   10.9;    8.3;    8.1;eor
       1975;20250418;    1;   9.7;   4.1;    1;  16.8;   6;    0.000;   0;   7.8;  10.3; 1009.41;    8.6;   92.04;    9.6;    7.8;    7.6;eor
       1975;20250419;    1;   6.6;   2.7;    1;   3.8;   6;    0.000;   0;   7.8;   9.9; 1007.50;    7.7;   94.21;    8.9;    5.4;    3.2;eor
       1975;20250420;    1;   6.4;   2.4;    1;   0.0;   0;    5.100;   0;   5.4;   9.1; 1005.39;    7.5;   88.46;   13.2;    3.1;    0.6;eor
       1975;20250421;    1;   7.0;   1.6;    1;   0.1;   6;    4.100;   0;   6.8;  10.6; 1008.56;   10.7;   82.79;   17.1;    2.7;    1.3;eor
       1975;20250422;    1;   9.4;   2.4;    1;   0.0;   6;    7.667;   0;   6.6;  11.6; 1014.14;   11.8;   84.63;   16.6;    6.8;    4.1;eor
       1975;20250423;    1;   6.8;   2.5;    1;   0.7;   6;    2.417;   0;   7.5;  10.8; 1015.23;   11.5;   80.79;   16.6;    4.8;    2.0;eor
       1975;20250424;    1;   9.1;   3.9;    1;   0.0;   0;    7.967;   0;   7.0;  10.5; 1016.45;   12.2;   74.50;   16.3;    7.9;    7.1;eor
       1975;20250425;    1;   9.0;   3.0;    1;   0.0;   0;    6.900;   0;   4.8;   9.1; 1020.33;   10.4;   73.83;   16.4;    4.7;    1.9;eor
       1975;20250426;    1;  10.0;   3.6;    1;   0.0;   0;   12.400;   0;   1.8;   7.7; 1023.93;   11.1;   61.25;   18.1;    3.0;    0.4;eor
       1975;20250427;    1;  10.8;   3.3;    1;   0.0;   0;   13.667;   0;   0.7;   6.7; 1025.70;   11.7;   51.75;   18.0;    3.8;    0.8;eor
       1975;20250428;    1;   7.8;   2.3;    1;   0.0;   0;   12.300;   0;  -999;  -999; 1024.75;   13.0;-999;   20.4;    2.9;   -0.6;eor
       1975;20250429;    1;   8.2;   3.1;    1;   0.0;   0;   12.483;   0;   4.6;  11.8; 1024.38;   13.6;   78.50;   20.0;    5.5;    3.0;eor
       1975;20250430;    1;   6.8;   2.1;    1;   0.0;   0;   10.817;   0;   4.9;  12.1; 1022.57;   13.8;   79.46;   21.6;    7.2;    4.5;eor
       1975;20250501;    1;   8.0;   2.6;    1;   0.0;   0;   13.533;   0;   5.5;  11.9; 1017.39;   18.2;   61.63;   26.4;    7.2;    2.0;eor
       1975;20250502;    1;  10.6;   3.6;    1;   0.0;   0;    6.283;   0;   6.8;  12.1; 1011.45;   16.0;   67.67;   23.8;    6.5;    3.5;eor
       1975;20250503;    1;  10.6;   2.8;    1;   2.2;   4;    7.617;   0;   4.8;   8.9; 1007.92;   10.6;   72.00;   16.5;    4.4;    1.0;eor
       1975;20250504;    1;  12.9;   4.5;    1;   2.8;   4;    1.200;   0;   7.5;   9.3; 1008.40;    8.9;   81.79;   11.8;    6.3;    5.0;eor
       1975;20250505;    1;  10.0;   2.9;    1;   0.0;   4;    8.600;   0;   3.8;   7.8; 1017.05;    8.0;   74.21;   12.9;    0.7;   -2.0;eor
       1975;20250506;    1;  10.8;   2.9;    1;   0.0;   4;    5.550;   0;   6.4;   8.1; 1017.20;    8.8;   73.17;   15.8;    0.5;   -2.5;eor
       1975;20250507;    1;   7.9;   2.5;    1;   0.0;   0;    9.317;   0;   6.0;   8.0; 1019.12;   10.6;   64.83;   17.2;    0.7;   -2.0;eor
       1975;20250508;    1;   7.6;   2.1;    1;   0.0;   0;   10.450;   0;   3.5;   7.1; 1018.90;   11.1;   57.88;   17.5;    4.4;   -1.0;eor
       1975;20250509;    1;-999;-999;    1;   0.0;   0;   14.150;   0;  -999;  -999;    -999;   11.5;-999;   19.5;    1.7;   -2.3;eor
       1975;20250510;    1;-999;-999;    1;   0.0;   0;    8.983;   0;  -999;  -999;    -999;   12.5;-999;   20.5;    4.9;    0.6;eor
       1975;20250511;    1;-999;-999;    1;   0.0;   0;   14.317;   0;  -999;  -999;    -999;   14.5;-999;   22.0;    7.9;    6.1;eor
       1975;20250512;    1;-999;-999;    1;   0.0;   0;   14.500;   0;  -999;  -999;    -999;   12.0;-999;   18.0;    5.0;    2.5;eor
       1975;20250513;    1;-999;-999;    1;   0.0;   0;   14.483;   0;  -999;  -999;    -999;   13.5;-999;   22.0;    2.9;   -0.9;eor
       1975;20250514;    1;  12.7;-999;    1;   0.0;   0;   12.667;   0;  -999;  10.5; 1014.68;   12.3;   73.25;   17.0;    7.1;    2.2;eor
       1975;20250515;    1;  11.8;   3.8;    1;   0.0;   0;   14.250;   0;   0.8;   7.7; 1016.86;   12.0;   57.75;   18.2;    4.5;    1.8;eor
       1975;20250516;    1;  11.7;   4.0;    1;   0.0;   6;    9.017;   0;   2.5;   9.6; 1016.07;   11.9;   69.71;   18.8;    4.6;    1.1;eor
       1975;20250517;    1;   9.7;   3.4;    1;   0.1;   6;    5.417;   0;   4.4;   9.5; 1013.00;   12.4;   67.92;   20.0;    3.4;   -0.6;eor
       1975;20250518;    1;  11.4;   3.4;    1;   0.0;   6;    4.967;   0;   7.0;   9.8; 1013.38;   13.4;   65.92;   19.6;    6.1;    2.6;eor
       1975;20250519;    1;   7.8;   2.2;    1;   0.0;   0;    4.767;   0;   6.8;  10.6; 1017.10;   15.3;   62.83;   21.7;    9.1;    4.8;eor
       1975;20250520;    1;  11.5;   3.4;    1;   0.0;   0;   13.883;   0;   1.3;  10.7; 1014.43;   15.4;   65.17;   23.2;    6.3;    1.8;eor
       1975;20250521;    1;  14.2;   6.5;    1;   0.0;   4;    6.417;   0;   6.0;   9.6; 1008.60;   12.4;   67.17;   16.7;    8.4;    6.8;eor
       1975;20250522;    1;  18.0;   5.4;    1;   6.9;   6;    5.800;   0;   6.7;   7.7; 1007.96;    8.3;   70.54;   12.2;    4.4;    2.6;eor
       1975;20250523;    1;  11.9;   4.6;    1;   0.1;   6;   11.017;   0;   6.2;   7.9; 1010.57;    9.7;   67.63;   15.5;    3.6;    2.1;eor
       1975;20250524;    1;  11.7;   5.2;    1;   0.2;   6;    6.867;   0;   6.5;   9.7; 1010.84;   13.0;   66.38;   20.0;    6.8;    5.3;eor
       1975;20250525;    1;  21.3;   4.6;    1;   5.2;   6;    2.150;   0;   7.6;  14.4; 1005.89;   14.1;   89.46;   19.4;   10.0;    6.5;eor
       1975;20250526;    1;  12.4;   3.1;    1;   4.3;   6;    8.650;   0;   5.9;  12.2; 1012.25;   13.1;   81.67;   19.1;    8.9;    5.4;eor
       1975;20250527;    1;  15.9;   6.0;    1;   8.7;   6;    0.383;   0;   7.7;  13.2; 1011.15;   14.1;   82.46;   16.9;   11.4;    9.8;eor
       1975;20250528;    1;  12.4;   5.3;    1;   2.4;   6;    3.900;   0;   6.1;  13.9; 1008.97;   14.5;   84.42;   18.2;    9.6;    7.0;eor
